Gene.symbol	Gene.ID	adj.P.Val	logFC
CARD16	114769	7.76233059702937e-09	2.47602787227778
CASP1	834	7.86252198957516e-09	2.51163860483333
MEGF9	1955	7.94475225211845e-09	2.5496517165
SLC12A2	6558	8.08041852185958e-09	-1.93374165044444
PPFIBP1///ALK	8496///238	8.22069549239318e-09	-2.13414859694444
TTK	7272	8.56275248248181e-09	-2.54778190144445
USP53	54532	8.84966954899877e-09	-2.83820948611111
ASGR2	433	8.89485560421927e-09	2.37882706238889
FOXM1	2305	9.01772735853053e-09	-2.22609806822222
MDC1	9656	9.01772735853053e-09	-1.48076697666667
		9.35371739048215e-09	1.86140292455556
SLC43A2	124935	9.43918391665018e-09	2.04343395966667
LOC729603	729603	9.49498809827833e-09	1.83580972377778
CHD1L	9557	9.69386844069633e-09	-1.84203382488889
NAGK	55577	1.0025392955305e-08	2.16003259483333
		1.01990157566463e-08	-1.79884529572222
JADE3	9767	1.0756781574525e-08	-1.47250499127778
KIF2C	11004	1.09461715315455e-08	-2.10287494916667
SLC9A7	84679	1.09519853113403e-08	-1.843213906
		1.09784457838224e-08	2.40599540322222
CCNE1	898	1.12357374513622e-08	-1.96033638038889
SPG21	51324	1.13504477593903e-08	1.23425433627778
TADA2B	93624	1.13611301529822e-08	1.6110741075
TIRAP	114609	1.14817290596249e-08	1.75498106305556
SIGLEC10	89790	1.15739897655083e-08	2.61974953666667
OXCT1	5019	1.16549032058545e-08	-1.90374283594445
BCL2	596	1.18482168410004e-08	-1.72520962461111
CD38	952	1.2008288274055e-08	-2.20504250866667
HIST2H2BE	8349	1.21421054768267e-08	-1.92350633661111
SLC37A2	219855	1.2163077428849e-08	2.66785992788889
LRP1	4035	1.2163077428849e-08	3.54956433716667
CLSPN	63967	1.22517227714777e-08	-2.05317781533333
RBL1	5933	1.225616851133e-08	-1.51011397455555
CRISPLD1	83690	1.23903730090431e-08	-2.22679352911111
TTYH2	94015	1.28362100701865e-08	1.50621393455556
TSPAN14	81619	1.31163686788745e-08	1.38065113227778
CBX5	23468	1.32137082362144e-08	-2.14112251983333
FOCAD	54914	1.36615076027584e-08	-1.45241822983333
HIST1H2AK	8330	1.39926102424268e-08	-2.30833814916667
BBS5	129880	1.40348359416186e-08	-1.77828134077778
CCDC171	203238	1.42934000055851e-08	-2.11039454116667
TMEM127	55654	1.42934000055851e-08	1.15856985516667
PXN	5829	1.44381775563326e-08	1.46004610733334
NPM1	4869	1.45228387541154e-08	-1.80518851033333
NAAA	27163	1.46884286992873e-08	2.07406312283334
DNAJC9	23234	1.46884286992873e-08	-1.351959621
ZNF467///ZNF467	168544///168544	1.46884286992873e-08	1.45639580533333
FAM30A	9834	1.47068037649538e-08	-2.81106634422222
TMEM67	91147	1.47068037649538e-08	-2.11824772205556
SPC25	57405	1.47068037649538e-08	-2.45626981461111
LFNG	3955	1.47128192772734e-08	1.79550000538889
C6orf48///SVIL	50854///6840	1.53470961313667e-08	-1.28492844788888
SLC12A9	56996	1.55792509971929e-08	1.83414711088889
ATXN1	6310	1.57313961949952e-08	2.00809766705556
RPS18P9///RPS18	645958///6222	1.57856973262373e-08	-1.11845485655556
GSAP	54103	1.5900704900297e-08	2.34789510055556
		1.62143776971277e-08	-1.47715809383333
LILRB4	11006	1.67527937348423e-08	2.59859238155556
LPAR1	1902	1.68903644598414e-08	2.26479071927778
CCNB1	891	1.69541246027797e-08	-3.62762875688889
CAMKK2	10645	1.70742586934068e-08	1.262120019
		1.72506738180711e-08	-2.32302616283334
SNHG1///SNORD26	23642///9302	1.72737945863156e-08	-2.31557195544444
NLRC4	58484	1.73630916365819e-08	2.9033109855
PTTG1	9232	1.76157007381975e-08	-1.73204998777778
SLC7A7	9056	1.76357506629916e-08	4.09387063466667
CDC25A	993	1.8282434236956e-08	-1.76821171244445
FAM214B	80256	1.83060873796608e-08	1.31241797272222
PFKFB4	5210	1.85594887983246e-08	1.609174722
FCN1	2219	1.88462986606947e-08	3.50971278611112
TCTN2	79867	1.88611182408237e-08	-1.68832626166667
UHRF1	29128	1.89879366294744e-08	-2.2123969305
DIAPH3	81624	1.91338342981659e-08	-2.02278931655556
RASGRP4	115727	1.91347020566388e-08	1.68409634072222
C15orf38-AP3S2///ARPIN	100526783///348110	1.94506387005769e-08	1.63658310577778
C9orf106	414318	2.01007023805767e-08	1.3495840945
TIE1	7075	2.0372964964379e-08	-1.80171686427778
NIPSNAP3B	55335	2.04080691820302e-08	-1.93796693794444
PLXNC1	10154	2.04784208811626e-08	1.94074273783333
PSMD14	10213	2.11902248016626e-08	-1.39410417205556
LSP1	4046	2.13814939034919e-08	1.875521721
MAP3K11	4296	2.1696261256037e-08	1.06636553005556
NOD2	64127	2.22317431607923e-08	2.47315292083333
GNL3	26354	2.22317431607923e-08	-1.39355703216667
GRIK5	2901	2.22317431607923e-08	-1.94909659011111
GPATCH4	54865	2.23434213035401e-08	-1.27721278572222
CTPS1	1503	2.23951430332864e-08	-1.64588422194444
BIVM-ERCC5///BIVM	100533467///54841	2.25658512806946e-08	-2.35214022105555
KIF14	9928	2.25658512806946e-08	-2.18363320872222
SLC9B2	133308	2.28736198034082e-08	-2.3371480205
SLC2A1	6513	2.30085065761576e-08	-2.47212933438889
PDLIM1	9124	2.30085065761576e-08	-3.14223966883333
TTC26	79989	2.34535026914998e-08	-1.70052929233334
ALOX5	240	2.37597090047129e-08	3.02808835033333
ASPM	259266	2.40070066433304e-08	-2.69560764027778
MEFV	4210	2.40070066433304e-08	2.88226980161111
CDCA5	113130	2.46762552681228e-08	-1.65423018088889
DGAT2	84649	2.54733340434487e-08	1.62916413405555
		2.60774710039352e-08	-2.41807123844444
		2.64007611999414e-08	-1.55822445544445
ATP6V1B2	526	2.64855629661619e-08	1.14948546244445
RIN2	54453	2.87778202782847e-08	2.59521433744444
SIRPA	140885	2.910881485214e-08	1.71490426538889
ABCC4	10257	2.93408814281563e-08	-2.34131687111111
GOLGA8R///GOLGA8O///GOLGA8M///GOLGA8K///GOLGA8T///GOLGA8J///GOLGA8S///GOLGA8N///GOLGA8EP	101059918///728047///653720///653125///653075///653073///653061///643699///390535	2.99182836703195e-08	-1.86812112338889
KCTD21	283219	3.02077546620259e-08	1.49733513344444
CTSW	1521	3.03935721275086e-08	-3.03249368633333
ABCC3	8714	3.16617138101879e-08	1.43171049844445
PMS2P9///PMS2P7///PMS2P6///DTX2P1-UPK3BP1-PMS2P11///LOC441259///PMS2///PMS2P3///PMS2P5///PMS2P4///PMS2P2///PMS2P1///PMS2P6///PMS2P3///PMS2P2///PMS2P1	100132832///100101440///729453///441263///441259///5395///5387///5383///5382///5380///5379///729453///5387///5380///5379	3.17073889610302e-08	-1.39363853472222
LACTB	114294	3.17121068184645e-08	1.67046037916667
SPATS2	65244	3.22952192882822e-08	-1.80626064794445
C19orf48	84798	3.25095047416262e-08	-1.35333302944445
ABHD6///ABHD6	57406///57406	3.25469675991652e-08	1.53340016255556
CEBPD	1052	3.27706928199063e-08	2.673683927
P2RX7	5027	3.4150761899533e-08	2.25059421388889
GINS2	51659	3.44062579753921e-08	-2.70825286677778
GRK5	2869	3.46219491712359e-08	1.66550600277778
ADAP2	55803	3.48881773006674e-08	2.57408567311111
RAB24	53917	3.49054703615322e-08	1.59622740711112
DDX58	23586	3.56093302094343e-08	1.73079465233333
GGTA1P	2681	3.58660449739453e-08	2.82145323877778
ENTPD1	953	3.68146893866064e-08	3.52728491416667
		3.7052992031079e-08	-1.65415757572222
MTHFD1	4522	3.7052992031079e-08	-1.8640263965
		3.71069048741655e-08	1.29478374211111
TBC1D32	221322	3.71069048741655e-08	-1.87687554694444
MAPRE3	22924	3.72624894726089e-08	1.91405528988889
AHI1	54806	3.74697026728218e-08	-1.95056369944444
PADI4	23569	3.74697026728218e-08	2.21498769311111
ARHGAP9	64333	3.74697026728218e-08	0.970362068999999
PRKAG2	51422	3.90826389501761e-08	1.09241487577778
RPH3A	22895	3.95667599552674e-08	1.61185586038889
LOC102724093///GOLGA6L3///GOLGA6L10///GOLGA6L4///GOLGA6L17P///GOLGA6L9///GOLGA6L5P	102724093///100133220///647042///643707///642402///440295///374650	4.00497610064019e-08	-1.43042004222222
RGS2	5997	4.00497610064019e-08	3.58805609788889
		4.02700359070479e-08	-2.09943847088889
CX3CR1	1524	4.02763557735142e-08	3.90773224888889
		4.03854775111933e-08	-1.64177820666667
SERPINB9	5272	4.17897522914901e-08	2.17500260288889
DEF8	54849	4.23003622461638e-08	1.38001219188889
HIST1H4H	8365	4.38411824495027e-08	-1.98907494422223
GINS1	9837	4.40947891896312e-08	-2.77600767144445
MMRN1	22915	4.43016042851772e-08	-3.60208650805556
GABBR1	2550	4.47819366105779e-08	2.24508249288889
C1orf162	128346	4.50813280653413e-08	2.23370025122222
SLC31A2	1318	4.50813280653413e-08	1.71375905816667
RCN2	5955	4.65813037545617e-08	-1.18253262822222
LOC100499484///CCDC180///LOC100499484-C9ORF174	100499484///100499483///57653	4.75955286426572e-08	-0.943709882499999
ASPHD2	57168	4.84840141267448e-08	1.77310253105556
		4.8543084880815e-08	1.59822637694445
CKAP4	10970	4.95083539767995e-08	1.84113717633333
SUMO1P1	391257	5.0007811606622e-08	1.30466763822222
SIRPB2	284759	5.06472244932795e-08	2.51075484466667
CDC7	8317	5.1226718359633e-08	-1.88341958783333
RTTN	25914	5.13559930988348e-08	-1.27209492383333
C3	718	5.31725183639231e-08	1.63313177316667
RCC1///SNHG3///RCC1	1104///8420///1104	5.45873873295468e-08	-1.38118966416667
GPR137B	7107	5.45873873295468e-08	2.28531330966667
NDC80	10403	5.45873873295468e-08	-2.56699775744444
SIN3B	23309	5.56703543673812e-08	1.00704146383333
SCIMP	388325	5.59004120713975e-08	4.26054988377778
PPM1M	132160	5.59004120713975e-08	1.68766165194445
		5.59004120713975e-08	-2.25725276088889
IQGAP1	8826	5.59004120713975e-08	1.64271602788889
IL17RA	23765	5.61488919908155e-08	2.1390505035
FUBP1	8880	5.69169912686199e-08	-0.988427555166666
		5.69169912686199e-08	-2.56370306888889
CD96	10225	5.87693216463382e-08	-4.71036405233333
MEIS1	4211	6.01673249726284e-08	-4.12492543194444
KCTD12	115207	6.03333638964186e-08	2.50473374333333
TSPO	706	6.06617745711934e-08	1.49673721677778
PIK3R5	23533	6.06617745711934e-08	1.78905075761111
CES4A	283848	6.29313050034484e-08	1.57201661822222
LRBA	987	6.41205186881703e-08	-1.93000291538889
NFATC2///NFATC2	4773///4773	6.41205186881703e-08	-2.46740248566667
CDC42EP3	10602	6.41205186881703e-08	2.55100427316667
C1orf186	440712	6.61486989623924e-08	-2.6236990625
ABCD1	215	6.68631596909965e-08	1.42127470222223
APOA2	336	6.81745309630713e-08	1.56812830944444
WDR12	55759	6.9265947727144e-08	-1.55376589111111
FKBP15	23307	6.9265947727144e-08	1.67581112277778
STX3	6809	6.9439681960054e-08	1.48631330311111
IQSEC1	9922	6.97144287705786e-08	2.10416013211111
LOC642846///DDX12P///DDX11	642846///440081///1663	7.06483249899457e-08	-1.88064145305556
SOCS2	8835	7.1043783762479e-08	-2.81060076016667
FAM110A	83541	7.28300593414833e-08	1.28405189194444
KIF4A	24137	7.2887343633986e-08	-2.50988189788889
CD300LB	124599	7.31250314879087e-08	2.55420408616667
PQLC3	130814	7.33842732780748e-08	1.5712531166111
GPX7	2882	7.65676595315681e-08	-2.48240658583333
GABBR1	2550	7.68082856956782e-08	2.52152650638889
FPR1	2357	7.70551130498494e-08	3.58469265622223
CD93	22918	7.8242905616955e-08	2.56542432216667
GART	2618	7.85135053265856e-08	-1.34368774566666
MICAL2	9645	7.86429304460805e-08	1.86449130283334
FBN2	2201	7.8796167462553e-08	2.1382509795
GCA	25801	7.8796167462553e-08	1.90892887333333
FGD4	121512	7.90708355017926e-08	2.37788401394445
SEPT10	151011	7.93705384945797e-08	2.104588529
CCDC170	80129	8.25354959013937e-08	1.83139521594444
ANKRD36	375248	8.34587815662183e-08	-2.17628281722222
ZRANB2	9406	8.37363533705471e-08	-1.10086273933334
RASSF2	9770	8.43477098950606e-08	1.75575406716667
MYBL2	4605	8.73964220531553e-08	-2.25722066938889
CDK1	983	8.86772990670361e-08	-2.49504262022222
TK1	7083	8.9444083729502e-08	-1.87509714883333
FUCA1	2517	8.9444083729502e-08	2.21367643316667
EXTL2	2135	8.95364250943285e-08	-1.83128268677778
G3BP1	10146	9.06695882231836e-08	-1.33008778605556
IPMK	253430	9.1972967112182e-08	1.80600592183333
GPBAR1	151306	9.20715552671783e-08	1.42908077316667
CPPED1	55313	9.20715552671783e-08	2.192286513
TBC1D9	23158	9.20715552671783e-08	2.94619407294445
C5AR1	728	9.23356865811461e-08	3.71199166455556
NRG1	3084	9.23579266937583e-08	2.04224946055556
EBPL	84650	9.23579266937583e-08	-1.86515692511111
HIST1H2BN///HIST1H2AK	8341///8330	9.26294645033032e-08	-1.78987413133333
MTBP	27085	9.26294645033032e-08	-1.82744475455556
SNORD30	9299	9.33846437315262e-08	-2.5574596285
IFT122	55764	9.34619681746624e-08	-1.24949955194445
UBXN11	91544	9.46786308141376e-08	1.76402018522222
KCNQ1	3784	9.6258833171397e-08	1.69597074916667
RNF135	84282	9.6764847688064e-08	1.52958775427778
PTBP2	58155	9.83829903318001e-08	-1.743012648
C5orf42	65250	9.86643046798572e-08	-1.6461165935
PEA15	8682	9.93568607925338e-08	2.22382764977778
		1.00060355836636e-07	-2.03783852105556
SHKBP1	92799	1.00600653173534e-07	1.2052102105
RAPH1	65059	1.00704709974955e-07	1.91828562866667
HMMR	3161	1.00704709974955e-07	-2.05398202883333
PRIM1	5557	1.00704709974955e-07	-1.93232832311111
KIAA0101	9768	1.02165502048953e-07	-2.08918997827778
WDR35	57539	1.03104217814856e-07	-2.17552610544444
CTSO	1519	1.03418652553682e-07	1.54627720694444
HIST2H2AB///HIST2H2AB	317772///317772	1.03913135472778e-07	-1.94339453361111
PPAT	5471	1.04657532579076e-07	-2.00091309444445
LINC00189	193629	1.05252322928037e-07	2.37716142566667
ANO5	203859	1.05252322928037e-07	1.75298364394444
KCTD11	147040	1.06393048447484e-07	1.03954669394445
NCF1C///NCF1B///NCF1	654817///654816///653361	1.06427074003498e-07	2.49603174555555
WDFY3	23001	1.07122545757467e-07	2.19966542427778
		1.07122545757467e-07	-1.73810923027778
SH2B2	10603	1.09080278574656e-07	1.50396540794444
SLC35F6	54978	1.10792809632436e-07	1.61895129627778
SIGLEC5	8778	1.10792809632436e-07	1.78811112866667
CPSF6	11052	1.14811615539225e-07	-1.354757712
ARHGAP26	23092	1.1488597899568e-07	2.03605433216667
ZBTB8B///ZBTB8A	728116///653121	1.15904206993443e-07	-1.62049787705555
CDK2	1017	1.1630033851732e-07	-1.95144238127778
GPR174	84636	1.167187648981e-07	-3.578517456
WARS	7453	1.167187648981e-07	2.06858881427778
CLEC4A	50856	1.167187648981e-07	3.48239927588889
TBL1XR1	79718	1.19574888054245e-07	-1.05102929516667
PROM1	8842	1.19574888054245e-07	-3.90571547577778
BCKDK	10295	1.19574888054245e-07	1.05016588627778
SNORD78	692198	1.26027947036846e-07	-2.45916389127778
SLC25A15	10166	1.26564553069716e-07	-1.61215521344445
BCL10	8915	1.28565705085973e-07	1.00739282772222
CXCR2	3579	1.2866101656933e-07	2.16342228316667
UBE2D1	7321	1.2866101656933e-07	2.51013386422222
CTBS	1486	1.30343245099161e-07	1.02421012766667
SQRDL	58472	1.31858855709867e-07	1.39637991055555
TFRC	7037	1.33512246809617e-07	-2.09610127122222
CCT2	10576	1.35030860023631e-07	-1.70287847422222
ADPRH	141	1.35030860023631e-07	1.36012363966667
KIF20A	10112	1.37715080666712e-07	-2.58383064561111
CENPM	79019	1.3788142978156e-07	-1.39356619466667
TPPP3	51673	1.38621717427916e-07	1.82554804205556
		1.38868243919664e-07	2.05849103066667
SAT2	112483	1.4058895859656e-07	1.5105334285
FIGNL1	63979	1.41184999259201e-07	-1.65580452561111
ARHGEF10L	55160	1.41561056794603e-07	1.42561047877778
DENND5B	160518	1.41561056794603e-07	-1.40705531033334
ATP6V0D1	9114	1.41561056794603e-07	1.86978311116667
STX12	23673	1.41561056794603e-07	1.28641801361111
PHLPP1	23239	1.41561056794603e-07	-1.21474409983333
SLC39A10	57181	1.4239974881534e-07	-1.79930804094444
ST3GAL3	6487	1.42737810327166e-07	-1.33174294477778
CHN2	1124	1.43155291913477e-07	2.38146892027778
		1.43960416374971e-07	-1.56404954666666
SNORD75	692195	1.44081631598649e-07	-2.41924460483333
ZDHHC7	55625	1.44081631598649e-07	1.33847567344445
MSH6	2956	1.45826665001111e-07	-1.23148870138889
TIGAR	57103	1.46171793694442e-07	1.69921217461111
PASK	23178	1.5333587676484e-07	-1.213463314
PLD2	5338	1.54801896589862e-07	1.73631476977778
RASL11A	387496	1.5648713602945e-07	1.29183722811111
HIST1H4L	8368	1.6137838757245e-07	-3.61300190555556
CARMIL2	146206	1.63247814401325e-07	-1.14942646472222
HCK	3055	1.68981999191621e-07	2.18342127111112
ANGPT1	284	1.69066136574861e-07	-2.90902155616667
CST3	1471	1.71786114283748e-07	1.82535209033333
ITM2B///ITM2B	9445///9445	1.72697872552383e-07	1.28951378983333
		1.73599165296175e-07	-1.98788473561111
TMEM176A	55365	1.74481793638577e-07	3.23429013738889
GIMAP1-GIMAP5///GIMAP5	100527949///55340	1.76141303004445e-07	2.18972721438889
IQCJ-SCHIP1///SCHIP1	100505385///29970	1.80453464017973e-07	-3.10630914677778
		1.81507568350149e-07	-2.03881454177778
PSEN1	5663	1.81507568350149e-07	0.899091147722221
ANLN	54443	1.83898505436405e-07	-2.32172149283333
ARNTL	406	1.84573663608255e-07	2.10846934594445
VMP1	81671	1.85213496138871e-07	1.20717659472222
HIST1H3J	8356	1.89008559866862e-07	-2.33461753338889
CECR1	51816	1.92385169786742e-07	2.67431934866667
		1.94913588467134e-07	-1.7336819855
		1.95065481624434e-07	1.18949468122222
EIF5B	9669	1.95129037416532e-07	-1.31355557266667
PKD2	5311	1.95355904421149e-07	-1.55278803738889
C16orf70	80262	1.95891665174364e-07	1.30212932183333
MOB3A	126308	1.9837725397505e-07	1.24044996005556
CCDC169-SOHLH2///CCDC169	100526761///728591	1.9837725397505e-07	-2.2773407535
TBC1D2	55357	1.99132139908331e-07	1.63986203683334
CTSH	1512	1.994264048154e-07	2.66005519622222
SSH2	85464	1.994264048154e-07	1.29782013888889
		2.02214656896803e-07	-1.43371804222222
CPAMD8	27151	2.02214656896803e-07	1.311954845
HERC2P4///HERC2P2///HERC2P3///HERC2	100289574///400322///283755///8924	2.07461890404592e-07	-1.65944985972222
MCUB	55013	2.08931488663332e-07	3.1634081715
ADAM28	10863	2.09026639769227e-07	-1.86540800344445
MARCH1	55016	2.10026780395618e-07	3.47145641755556
PPP1R14B///LIMK2	26472///3985	2.12320769860971e-07	-0.88171899627778
FANCA	2175	2.14543853187384e-07	-1.27132563327778
SUPT16H	11198	2.14543853187384e-07	-1.35703741066667
SNN	8303	2.15638899459157e-07	1.38354765105556
TMEM243	79161	2.27224029577031e-07	1.20969379094445
COLEC12	81035	2.27224029577031e-07	1.22110778827778
KDM1B	221656	2.29811870268981e-07	1.12979082916667
LPGAT1	9926	2.30007631717635e-07	1.19698824833333
FGD6	55785	2.30274577672233e-07	2.44504427516667
YPEL3	83719	2.32909733579947e-07	1.37278771777778
TNFAIP2	7127	2.33482357743809e-07	1.93201782
ZFP36L1	677	2.4035162114408e-07	2.91230278033334
TDRD9	122402	2.40394967224907e-07	2.09189922188889
IFNGR2	3460	2.43038473857684e-07	1.79017548455555
SNX27	81609	2.46862150096087e-07	1.401213777
CEP85L	387119	2.47409373832779e-07	2.09279322438889
CR1L	1379	2.50277120992596e-07	2.64241193938889
LY96	23643	2.52793322415308e-07	4.02800096983333
MSTO2P///MSTO1	100129405///55154	2.5478148871869e-07	-1.43503157344444
STAG3L5P-PVRIG2P-PILRB///STAG3L2///STAG3L3///STAG3L1///STAG3	101752399///442582///442578///54441///10734	2.5478148871869e-07	-1.528022755
PALLD	23022	2.59142850728312e-07	1.19862148788889
STX11	8676	2.59142850728312e-07	3.13188718577778
OR52K2	119774	2.59590335401971e-07	1.39480489833333
C9orf72	203228	2.69979373016631e-07	2.13983333533333
GIMAP8	155038	2.73342786670143e-07	2.64776021894444
CEP70	80321	2.75449966027143e-07	-3.19891578694445
PPARGC1A	10891	2.77100265003352e-07	1.35289151483333
GRK3	157	2.79755519957376e-07	1.88950363433333
CD101	9398	2.81102162373931e-07	2.780075123
GAS7	8522	2.8245614709026e-07	1.50003379755556
FLVCR2	55640	2.82768701184612e-07	2.27849854244445
KIAA1551	55196	2.84736895255541e-07	1.446291076
		2.8596339286262e-07	-2.40845811672223
FYB	2533	2.86818081213208e-07	2.74930720294444
HLA-F///HLA-B	3134///3106	2.90778512186007e-07	3.59838763077778
DNA2	1763	3.00800854675851e-07	-1.68723126516667
CASP6	839	3.08495602989243e-07	-1.57377051
PLCL2	23228	3.10783893852088e-07	1.48261853427778
AIM2	9447	3.14517003527853e-07	2.36388171672222
NIPAL3	57185	3.15264339693169e-07	-1.43493309666667
DSCC1	79075	3.24135807000018e-07	-1.7365587535
		3.30120952192821e-07	-1.41678691666667
ZC2HC1A	51101	3.30495819219427e-07	2.72722251572222
LOC105369230///HLA-DRB6///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///LOC105369230///HLA-DRB5///HLA-DRB4///HLA-DRB3///HLA-DRB1///HLA-DQB1	105369230///3128///3127///3126///3125///3123///105369230///3127///3126///3125///3123///3119	3.31481007848937e-07	4.04010981738889
PTPN18	26469	3.31481007848937e-07	1.82803692322222
